Date,Close
2021-04-20,1127197.0
2021-04-21,1071181.0
2021-04-22,1031483.0
2021-04-23,1013108.0
2021-04-24,992569.0
2021-04-25,972137.0
2021-04-26,1073018.0
2021-04-27,1103101.0
2021-04-28,1090427.0
2021-04-29,1073031.0
2021-04-30,1169875.0
2021-05-01,1169888.0
2021-05-02,1144345.0
2021-05-03,1153417.0
2021-05-04,1092367.0
2021-05-05,1162923.0
2021-05-06,1133298.0
2021-05-07,1140809.0
2021-05-08,1169104.0
2021-05-09,1158325.0
2021-05-10,1111681.0
2021-05-11,1131358.0
2021-05-12,992548.0
2021-05-13,991627.0
2021-05-14,990520.0
2021-05-15,929334.0
2021-05-16,922605.0
2021-05-17,860907.0
2021-05-18,851092.0
2021-05-19,736317.0
2021-05-20,810735.0
2021-05-21,742228.0
2021-05-22,746860.0
2021-05-23,691209.0
2021-05-24,768028.0
2021-05-25,763820.0
2021-05-26,779692.0
2021-05-27,765861.0
2021-05-28,710316.0
2021-05-29,688340.0
2021-05-30,710918.0
2021-05-31,743299.0
2021-06-01,732369.0
2021-06-02,747493.0
2021-06-03,789652.0
2021-06-04,735559.0
2021-06-05,709114.0
2021-06-06,715068.0
2021-06-07,666043.0
2021-06-08,658763.0
2021-06-09,736273.0
2021-06-10,722036.0
2021-06-11,741192.0
2021-06-12,705583.0
2021-06-13,777435.0
2021-06-14,808416.0
2021-06-15,804586.0
2021-06-16,782156.0
2021-06-17,777052.0
2021-06-18,738670.0
2021-06-19,735266.0
2021-06-20,735692.0
2021-06-21,650465.0
2021-06-22,660591.0
2021-06-23,679590.0
2021-06-24,688497.0
2021-06-25,626391.0
2021-06-26,636488.0
2021-06-27,686141.0
2021-06-28,682352.0
2021-06-29,710788.0
2021-06-30,698615.0
2021-07-01,670673.0
2021-07-02,669098.0
2021-07-03,687015.0
2021-07-04,699260.0
2021-07-05,668148.0
2021-07-06,684945.0
2021-07-07,675655.0
2021-07-08,656833.0
2021-07-09,671730.0
2021-07-10,665311.0
2021-07-11,680303.0
2021-07-12,657549.0
2021-07-13,655914.0
2021-07-14,653207.0
2021-07-15,633103.0
2021-07-16,624908.0
2021-07-17,626514.0
2021-07-18,632889.0
2021-07-19,617819.0
2021-07-20,600007.0
2021-07-21,646626.0
2021-07-22,649339.0
2021-07-23,673138.0
2021-07-24,678118.0
2021-07-25,709514.0
2021-07-26,747539.0
2021-07-27,787520.0
2021-07-28,797459.0
2021-07-29,794307.0
2021-07-30,839796.0
2021-07-31,824934.0
2021-08-01,794480.0
2021-08-02,779868.0
2021-08-03,757996.0
2021-08-04,793899.0
2021-08-05,814359.0
2021-08-06,857951.0
2021-08-07,893315.0
2021-08-08,879393.0
2021-08-09,930496.0
2021-08-10,915640.0
2021-08-11,907944.0
2021-08-12,885891.0
2021-08-13,950194.0
2021-08-14,935700.0
2021-08-15,934278.0
2021-08-16,914273.0
2021-08-17,893764.0
2021-08-18,896772.0
2021-08-19,943575.0
2021-08-20,1003573.0
2021-08-21,994574.0
2021-08-22,1004213.0
2021-08-23,1006144.0
2021-08-24,964149.0
2021-08-25,990912.0
2021-08-26,955253.0
2021-08-27,990290.0
2021-08-28,987040.0
2021-08-29,984147.0
2021-08-30,947152.0
2021-08-31,945934.0
2021-09-01,976540.0
2021-09-02,984059.0
2021-09-03,996243.0
2021-09-04,994495.0
2021-09-05,1031116.0
2021-09-06,1047689.0
2021-09-07,933337.0
2021-09-08,918515.0
2021-09-09,924437.0
2021-09-10,892443.0
2021-09-11,898305.0
2021-09-12,915993.0
2021-09-13,893162.0
2021-09-14,937227.0
2021-09-15,956336.0
2021-09-16,952480.0
2021-09-17,946794.0
2021-09-18,967024.0
2021-09-19,945914.0
2021-09-20,862627.0
2021-09-21,819480.0
2021-09-22,874837.0
2021-09-23,899743.0
2021-09-24,858382.0
2021-09-25,855673.0
2021-09-26,865698.0
2021-09-27,848793.0
2021-09-28,833265.0
2021-09-29,852464.0
2021-09-30,903422.0
2021-10-01,984645.0
2021-10-02,975304.0
2021-10-03,984192.0
2021-10-04,1009556.0
2021-10-05,1060053.0
2021-10-06,1137613.0
2021-10-07,1110838.0
2021-10-08,1117314.0
2021-10-09,1138209.0
2021-10-10,1134085.0
2021-10-11,1198594.0
2021-10-12,1165153.0
2021-10-13,1180023.0
2021-10-14,1178159.0
2021-10-15,1253611.0
2021-10-16,1238347.0
2021-10-17,1252897.0
2021-10-18,1266497.0
2021-10-19,1300292.0
2021-10-20,1334527.0
2021-10-21,1262798.0
2021-10-22,1224745.0
2021-10-23,1237652.0
2021-10-24,1229355.0
2021-10-25,1273340.0
2021-10-26,1217782.0
2021-10-27,1186425.0
2021-10-28,1234911.0
2021-10-29,1279244.0
2021-10-30,1271461.0
2021-10-31,1260100.0
2021-11-01,1270768.0
2021-11-02,1313881.0
2021-11-03,1292678.0
2021-11-04,1261395.0
2021-11-05,1241019.0
2021-11-06,1249907.0
2021-11-07,1288497.0
2021-11-08,1373786.0
2021-11-09,1360967.0
2021-11-10,1339772.0
2021-11-11,1338226.0
2021-11-12,1317357.0
2021-11-13,1321573.0
2021-11-14,1343957.0
2021-11-15,1309057.0
2021-11-16,1247238.0
2021-11-17,1246845.0
2021-11-18,1182900.0
2021-11-19,1209793.0
2021-11-20,1244406.0
2021-11-21,1224445.0
2021-11-22,1182050.0
2021-11-23,1224188.0
2021-11-24,1223990.0
2021-11-25,1274550.0
2021-11-26,1173569.0
2021-11-27,1200832.0
2021-11-28,1243748.0
2021-11-29,1252606.0
2021-11-30,1220854.0
2021-12-01,1228668.0
2021-12-02,1203737.0
2021-12-03,1138548.0
2021-12-04,1046491.0
2021-12-05,1046759.0
2021-12-06,1073274.0
2021-12-07,1063725.0
2021-12-08,1056686.0
2021-12-09,998122.0
2021-12-10,984049.0
2021-12-11,1030464.0
2021-12-12,1045358.0
2021-12-13,981332.0
2021-12-14,1026639.0
2021-12-15,1028200.0
2021-12-16,991950.0
2021-12-17,962334.0
2021-12-18,976005.0
2021-12-19,972861.0
2021-12-20,973523.0
2021-12-21,1018190.0
2021-12-22,1007206.0
2021-12-23,1048267.0
2021-12-24,1046613.0
2021-12-25,1039680.0
2021-12-26,1047710.0
2021-12-27,1048866.0
2021-12-28,982729.0
2021-12-29,954854.0
2021-12-30,964486.0
2021-12-31,947136.0
2022-01-01,978082.0
2022-01-02,969408.0
2022-01-03,951870.0
2022-01-04,941993.0
2022-01-05,894110.0
2022-01-06,884207.0
2022-01-07,846206.0
2022-01-08,848980.0
2022-01-09,853385.0
2022-01-10,852256.0
2022-01-11,871000.0
2022-01-12,893719.0
2022-01-13,865050.0
2022-01-14,874314.0
2022-01-15,875351.0
2022-01-16,874658.0
2022-01-17,856966.0
2022-01-18,864393.0
2022-01-19,855580.0
2022-01-20,835733.0
2022-01-21,747329.0
2022-01-22,717500.0
2022-01-23,741426.0
2022-01-24,753983.0
2022-01-25,760916.0
2022-01-26,762025.0
2022-01-27,770545.0
2022-01-28,785323.0
2022-01-29,794402.0
2022-01-30,789315.0
2022-01-31,794701.0
2022-02-01,795176.0
2022-02-02,760734.0
2022-02-03,766451.0
2022-02-04,858919.0
2022-02-05,856546.0
2022-02-06,875844.0
2022-02-07,902202.0
2022-02-08,907360.0
2022-02-09,909330.0
2022-02-10,894443.0
2022-02-11,869954.0
2022-02-12,866892.0
2022-02-13,863563.0
2022-02-14,868609.0
2022-02-15,907486.0
2022-02-16,890230.0
2022-02-17,823056.0
2022-02-18,811383.0
2022-02-19,813133.0
2022-02-20,778639.0
2022-02-21,752144.0
2022-02-22,775893.0
2022-02-23,753574.0
2022-02-24,789051.0
2022-02-25,797874.0
2022-02-26,795261.0
2022-02-27,776149.0
2022-02-28,884356.0
2022-03-01,917230.0
2022-03-02,906751.0
2022-03-03,876498.0
2022-03-04,818520.0
2022-03-05,824779.0
2022-03-06,805747.0
2022-03-07,810894.0
2022-03-08,828127.0
2022-03-09,876904.0
2022-03-10,825095.0
2022-03-11,810365.0
2022-03-12,812407.0
2022-03-13,790348.0
2022-03-14,829343.0
2022-03-15,818759.0
2022-03-16,848829.0
2022-03-17,840212.0
2022-03-18,850898.0
2022-03-19,859443.0
2022-03-20,840432.0
2022-03-21,836949.0
2022-03-22,859583.0
2022-03-23,868083.0
2022-03-24,883468.0
2022-03-25,887245.0
2022-03-26,892100.0
2022-03-27,938272.0
2022-03-28,946536.0
2022-03-29,947002.0
2022-03-30,935035.0
2022-03-31,904017.0
2022-04-01,919103.0
2022-04-02,910022.0
2022-04-03,922694.0
2022-04-04,923814.0
2022-04-05,909278.0
2022-04-06,870712.0
2022-04-07,874689.0
2022-04-08,847436.0
2022-04-09,856977.0
2022-04-10,844797.0
2022-04-11,787314.0
2022-04-12,793727.0
2022-04-13,813091.0
2022-04-14,797631.0
2022-04-15,808879.0
2022-04-16,805683.0
2022-04-17,792489.0
2022-04-18,808305.0
2022-04-19,830897.0
2022-04-20,826996.0
2022-04-21,817316.0
2022-04-22,804139.0
2022-04-23,798286.0
2022-04-24,799048.0
2022-04-25,818206.0
2022-04-26,777096.0
2022-04-27,799837.0
2022-04-28,813368.0
2022-04-29,787597.0
2022-04-30,768724.0
2022-05-01,785694.0
2022-05-02,788252.0
2022-05-03,765316.0
2022-05-04,795527.0
2022-05-05,739208.0
2022-05-06,725747.0
2022-05-07,714971.0
2022-05-08,688996.0
2022-05-09,613471.0
2022-05-10,632365.0
2022-05-11,589869.0
2022-05-12,587348.0
2022-05-13,589073.0
2022-05-14,605227.0
2022-05-15,629087.0
2022-05-16,597590.0
2022-05-17,607217.0
2022-05-18,574570.0
2022-05-19,604577.0
2022-05-20,579453.0
2022-05-21,584701.0
2022-05-22,601313.0
2022-05-23,579793.0
2022-05-24,588268.0
2022-05-25,586080.0
2022-05-26,576932.0
2022-05-27,560284.0
2022-05-28,568718.0
2022-05-29,577498.0
2022-05-30,620356.0
2022-05-31,624571.0
2022-06-01,587468.0
2022-06-02,595224.0
2022-06-03,580893.0
2022-06-04,584193.0
2022-06-05,585175.0
2022-06-06,614176.0
2022-06-07,610609.0
2022-06-08,591847.0
2022-06-09,592556.0
2022-06-10,580668.0
2022-06-11,566737.0
2022-06-12,534418.0
2022-06-13,459866.0
2022-06-14,456456.0
2022-06-15,456961.0
2022-06-16,416046.0
2022-06-17,416264.0
2022-06-18,386833.0
2022-06-19,418041.0
2022-06-20,417190.0
2022-06-21,417801.0
2022-06-22,400725.0
2022-06-23,422648.0
2022-06-24,421454.0
2022-06-25,426749.0
2022-06-26,418800.0
2022-06-27,412696.0
2022-06-28,408820.0
2022-06-29,405089.0
2022-06-30,399173.0
2022-07-01,390003.0
2022-07-02,390001.0
2022-07-03,391493.0
2022-07-04,410054.0
2022-07-05,414827.0
2022-07-06,424807.0
2022-07-07,443797.0
2022-07-08,442205.0
2022-07-09,441666.0
2022-07-10,426618.0
2022-07-11,413860.0
2022-07-12,403409.0
2022-07-13,421059.0
2022-07-14,428381.0
2022-07-15,427621.0
2022-07-16,435258.0
2022-07-17,426423.0
2022-07-18,462218.0
2022-07-19,480453.0
2022-07-20,477249.0
2022-07-21,478437.0
2022-07-22,466215.0
2022-07-23,461242.0
2022-07-24,464238.0
2022-07-25,436130.0
2022-07-26,435461.0
2022-07-27,468112.0
2022-07-28,484078.0
2022-07-29,484383.0
2022-07-30,481183.0
2022-07-31,475359.0
2022-08-01,475100.0
2022-08-02,478264.0
2022-08-03,468386.0
2022-08-04,459734.0
2022-08-05,475790.0
2022-08-06,468372.0
2022-08-07,473454.0
2022-08-08,482309.0
2022-08-09,468587.0
2022-08-10,479695.0
2022-08-11,477605.0
2022-08-12,484376.0
2022-08-13,485144.0
2022-08-14,482550.0
2022-08-15,477449.0
2022-08-16,475118.0
2022-08-17,466307.0
2022-08-18,466992.0
2022-08-19,420158.0
2022-08-20,426561.0
2022-08-21,434525.0
2022-08-22,431184.0
2022-08-23,430064.0
2022-08-24,425528.0
2022-08-25,430096.0
2022-08-26,405800.0
2022-08-27,401261.0
2022-08-28,392540.0
2022-08-29,405853.0
2022-08-30,398695.0
2022-08-31,404700.0
2022-09-01,406270.0
2022-09-02,398211.0
2022-09-03,395682.0
2022-09-04,399385.0
2022-09-05,395423.0
2022-09-06,378510.0
2022-09-07,385630.0
2022-09-08,385498.0
2022-09-09,425260.0
2022-09-10,430740.0
2022-09-11,433149.0
2022-09-12,444075.0
2022-09-13,404425.0
2022-09-14,403717.0
2022-09-15,395944.0
2022-09-16,396584.0
2022-09-17,403345.0
2022-09-18,389330.0
2022-09-19,388974.0
2022-09-20,377276.0
2022-09-21,371021.0
2022-09-22,386663.0
2022-09-23,389663.0
2022-09-24,382147.0
2022-09-25,379690.0
2022-09-26,391744.0
2022-09-27,389376.0
2022-09-28,391839.0
2022-09-29,394340.0
2022-09-30,391348.0
2022-10-01,389020.0
2022-10-02,383349.0
2022-10-03,392937.0
2022-10-04,406033.0
2022-10-05,404237.0
2022-10-06,401424.0
2022-10-07,391554.0
2022-10-08,389087.0
2022-10-09,389677.0
2022-10-10,381822.0
2022-10-11,382382.0
2022-10-12,382896.0
2022-10-13,387524.0
2022-10-14,385014.0
2022-10-15,382712.0
2022-10-16,385675.0
2022-10-17,390745.0
2022-10-18,387016.0
2022-10-19,384965.0
2022-10-20,381750.0
2022-10-21,381748.0
2022-10-22,382550.0
2022-10-23,390071.0
2022-10-24,385150.0
2022-10-25,399398.0
2022-10-26,414156.0
2022-10-27,402646.0
2022-10-28,407679.0
2022-10-29,411937.0
2022-10-30,408810.0
2022-10-31,406070.0
2022-11-01,404344.0
2022-11-02,396864.0
2022-11-03,397547.0
2022-11-04,413007.0
2022-11-05,415756.0
2022-11-06,409442.0
2022-11-07,400709.0
2022-11-08,361878.0
2022-11-09,310926.0
2022-11-10,340018.0
2022-11-11,332909.0
2022-11-12,327599.0
2022-11-13,318685.0
2022-11-14,321590.0
2022-11-15,327079.0
2022-11-16,319699.0
2022-11-17,324564.0
2022-11-18,323638.0
2022-11-19,324874.0
2022-11-20,316861.0
2022-11-21,308572.0
2022-11-22,315001.0
2022-11-23,321784.0
2022-11-24,321819.0
2022-11-25,319474.0
2022-11-26,318349.0
2022-11-27,317823.0
2022-11-28,313082.0
2022-11-29,316220.0
2022-11-30,330660.0
2022-12-01,324805.0
2022-12-02,331404.0
2022-12-03,327459.0
2022-12-04,331746.0
2022-12-05,334819.0
2022-12-06,337742.0
2022-12-07,331310.0
2022-12-08,338101.0
2022-12-09,338775.0
2022-12-10,338767.0
2022-12-11,338198.0
2022-12-12,341701.0
2022-12-13,347494.0
2022-12-14,349182.0
2022-12-15,342983.0
2022-12-16,328981.0
2022-12-17,331952.0
2022-12-18,331521.0
2022-12-19,325333.0
2022-12-20,334120.0
2022-12-21,330706.0
2022-12-22,329250.0
2022-12-23,324882.0
2022-12-24,325990.0
2022-12-25,325907.0
2022-12-26,327766.0
2022-12-27,325375.0
2022-12-28,321646.0
2022-12-29,324041.0
2022-12-30,323643.0
2022-12-31,322268.0
2023-01-01,323788.0
2023-01-02,324541.0
2023-01-03,323669.0
2023-01-04,326775.0
2023-01-05,325246.0
2023-01-06,324340.0
2023-01-07,324209.0
2023-01-08,327241.0
2023-01-09,328941.0
2023-01-10,332459.0
2023-01-11,340072.0
2023-01-12,355432.0
2023-01-13,373849.0
2023-01-14,393196.0
2023-01-15,392060.0
2023-01-16,397840.0
2023-01-17,394294.0
2023-01-18,390159.0
2023-01-19,400505.0
2023-01-20,428324.0
2023-01-21,429844.0
2023-01-22,429554.0
2023-01-23,431257.0
2023-01-24,425530.0
2023-01-25,433892.0
2023-01-26,432730.0
2023-01-27,432831.0
2023-01-28,432129.0
2023-01-29,445816.0
2023-01-30,428619.0
2023-01-31,436093.0
2023-02-01,441135.0
2023-02-02,437777.0
2023-02-03,444527.0
2023-02-04,442470.0
2023-02-05,435508.0
2023-02-06,436214.0
2023-02-07,439121.0
2023-02-08,434650.0
2023-02-09,409221.0
2023-02-10,403709.0
2023-02-11,407903.0
2023-02-12,407029.0
2023-02-13,404268.0
2023-02-14,410862.0
2023-02-15,452199.0
2023-02-16,437994.0
2023-02-17,451123.0
2023-02-18,452427.0
2023-02-19,445918.0
2023-02-20,456683.0
2023-02-21,450792.0
2023-02-22,444305.0
2023-02-23,439592.0
2023-02-24,426587.0
2023-02-25,426212.0
2023-02-26,433285.0
2023-02-27,431887.0
2023-02-28,423354.0
2023-03-01,428354.0
2023-03-02,425193.0
2023-03-03,401385.0
2023-03-04,401260.0
2023-03-05,403335.0
2023-03-06,403499.0
2023-03-07,402120.0
2023-03-08,390272.0
2023-03-09,373587.0
2023-03-10,372783.0
2023-03-11,378341.0
2023-03-12,403157.0
2023-03-13,456229.0
2023-03-14,459569.0
2023-03-15,461438.0
2023-03-16,469404.0
2023-03-17,518152.0
2023-03-18,508779.0
2023-03-19,526866.0
2023-03-20,521668.0
2023-03-21,523389.0
2023-03-22,507120.0
2023-03-23,525915.0
2023-03-24,506107.0
2023-03-25,506212.0
2023-03-26,515482.0
2023-03-27,497327.0
2023-03-28,496698.0
2023-03-29,513022.0
2023-03-30,507198.0
2023-03-31,513054.0
2023-04-01,512676.0
2023-04-02,508848.0
2023-04-03,502765.0
2023-04-04,510430.0
2023-04-05,515946.0
2023-04-06,511375.0
2023-04-07,505784.0
2023-04-08,506355.0
2023-04-09,514078.0
2023-04-10,538175.0
2023-04-11,548966.0
2023-04-12,540118.0
2023-04-13,547158.0
2023-04-14,548832.0
2023-04-15,545810.0
2023-04-16,545365.0
2023-04-17,530855.0
2023-04-18,548201.0
2023-04-19,519910.0
2023-04-20,508102.0
2023-04-21,490819.0
2023-04-22,500493.0
2023-04-23,496617.0
2023-04-24,494904.0
2023-04-25,510978.0
2023-04-26,516071.0
2023-04-27,531741.0
2023-04-28,527607.0
2023-04-29,525929.0
2023-04-30,526561.0
2023-05-01,503757.0
2023-05-02,515417.0
2023-05-03,521116.0
2023-05-04,516135.0
2023-05-05,523894.0
2023-05-06,512252.0
2023-05-07,504899.0
2023-05-08,492097.0
2023-05-09,490759.0
2023-05-10,484379.0
2023-05-11,474625.0
2023-05-12,471414.0
2023-05-13,471095.0
2023-05-14,473688.0
2023-05-15,474401.0
2023-05-16,472968.0
2023-05-17,482453.0
2023-05-18,475317.0
2023-05-19,478030.0
2023-05-20,482257.0
2023-05-21,475140.0
2023-05-22,480411.0
2023-05-23,489181.0
2023-05-24,468831.0
2023-05-25,472839.0
2023-05-26,470782.0
2023-05-27,473308.0
2023-05-28,494738.0
2023-05-29,488215.0
2023-05-30,489407.0
2023-05-31,481460.0
2023-06-01,470643.0
2023-06-02,478301.0
2023-06-03,475431.0
2023-06-04,476362.0
2023-06-05,449763.0
2023-06-06,473258.0
2023-06-07,457308.0
2023-06-08,460733.0
2023-06-09,457525.0
2023-06-10,446557.0
2023-06-11,448157.0
2023-06-12,447762.0
2023-06-13,446777.0
2023-06-14,430767.0
2023-06-15,438457.0
2023-06-16,449778.0
2023-06-17,452756.0
2023-06-18,449943.0
2023-06-19,458365.0
2023-06-20,487170.0
2023-06-21,513963.0
2023-06-22,514130.0
2023-06-23,526692.0
2023-06-24,524346.0
2023-06-25,522803.0
2023-06-26,518513.0
2023-06-27,524403.0
2023-06-28,514279.0
2023-06-29,521218.0
2023-06-30,521705.0
2023-07-01,523698.0
2023-07-02,524275.0
2023-07-03,531563.0
2023-07-04,524584.0
2023-07-05,518956.0
2023-07-06,515652.0
2023-07-07,520290.0
2023-07-08,519349.0
2023-07-09,517306.0
2023-07-10,518727.0
2023-07-11,521909.0
2023-07-12,513576.0
2023-07-13,530456.0
2023-07-14,507851.0
2023-07-15,507389.0
2023-07-16,506380.0
2023-07-17,504175.0
2023-07-18,500201.0
2023-07-19,499849.0
2023-07-20,503029.0
2023-07-21,507910.0
2023-07-22,505939.0
2023-07-23,511253.0
2023-07-24,491383.0
2023-07-25,495294.0
2023-07-26,495012.0
2023-07-27,492761.0
2023-07-28,489320.0
2023-07-29,489985.0
2023-07-30,488494.0
2023-07-31,489738.0
2023-08-01,501117.0
2023-08-02,496446.0
2023-08-03,506136.0
2023-08-04,497222.0
2023-08-05,496526.0
2023-08-06,496946.0
2023-08-07,498953.0
2023-08-08,509826.0
2023-08-09,504648.0
2023-08-10,503187.0
2023-08-11,500508.0
2023-08-12,500579.0
2023-08-13,498058.0
2023-08-14,502072.0
2023-08-15,500241.0
2023-08-16,492600.0
2023-08-17,456069.0
2023-08-18,444272.0
2023-08-19,445125.0
2023-08-20,446318.0
2023-08-21,444860.0
2023-08-22,440429.0
2023-08-23,443894.0
2023-08-24,440666.0
2023-08-25,436466.0
2023-08-26,435767.0
2023-08-27,436757.0
2023-08-28,438610.0
2023-08-29,465868.0
2023-08-30,457337.0
2023-08-31,440968.0
2023-09-01,441080.0
2023-09-02,442148.0
2023-09-03,443467.0
2023-09-04,443670.0
2023-09-05,448697.0
2023-09-06,453233.0
2023-09-07,461777.0
2023-09-08,455985.0
2023-09-09,455829.0
2023-09-10,453647.0
2023-09-11,435051.0
2023-09-12,445137.0
2023-09-13,449585.0
2023-09-14,453888.0
2023-09-15,454273.0
2023-09-16,453585.0
2023-09-17,452627.0
2023-09-18,458207.0
2023-09-19,464313.0
2023-09-20,463696.0
2023-09-21,457667.0
2023-09-22,457541.0
2023-09-23,457443.0
2023-09-24,451252.0
2023-09-25,457725.0
2023-09-26,460130.0
2023-09-27,466482.0
2023-09-28,473946.0
2023-09-29,468706.0
2023-09-30,469667.0
2023-10-01,487257.0
2023-10-02,486211.0
2023-10-03,494347.0
2023-10-04,499991.0
2023-10-05,501121.0
2023-10-06,507987.0
2023-10-07,508139.0
2023-10-08,509433.0
2023-10-09,502227.0
2023-10-10,491273.0
2023-10-11,479634.0
2023-10-12,480935.0
2023-10-13,486084.0
2023-10-14,485931.0
2023-10-15,490127.0
2023-10-16,510524.0
2023-10-17,511737.0
2023-10-18,516844.0
2023-10-19,525974.0
2023-10-20,541089.0
2023-10-21,545435.0
2023-10-22,546172.0
2023-10-23,600237.0
2023-10-24,619019.0
2023-10-25,632608.0
2023-10-26,619800.0
2023-10-27,614220.0
2023-10-28,617502.0
2023-10-29,625256.0
2023-10-30,622826.0
2023-10-31,625994.0
2023-11-01,629232.0
2023-11-02,612776.0
2023-11-03,606312.0
2023-11-04,612337.0
2023-11-05,611978.0
2023-11-06,614698.0
2023-11-07,619311.0
2023-11-08,625411.0
2023-11-09,652940.0
2023-11-10,658137.0
2023-11-11,655211.0
2023-11-12,654242.0
2023-11-13,642568.0
2023-11-14,616474.0
2023-11-15,654899.0
2023-11-16,623194.0
2023-11-17,629935.0
2023-11-18,629725.0
2023-11-19,643735.0
2023-11-20,640968.0
2023-11-21,615882.0
2023-11-22,643550.0
2023-11-23,640986.0
2023-11-24,645254.0
2023-11-25,646479.0
2023-11-26,641480.0
2023-11-27,639762.0
2023-11-28,647992.0
2023-11-29,654748.0
2023-11-30,655700.0
2023-12-01,664845.0
2023-12-02,678743.0
2023-12-03,687151.0
2023-12-04,733557.0
2023-12-05,765556.0
2023-12-06,756330.0
2023-12-07,756377.0
2023-12-08,765992.0
2023-12-09,758093.0
2023-12-10,759575.0
2023-12-11,717392.0
2023-12-12,717512.0
2023-12-13,740344.0
2023-12-14,739505.0
2023-12-15,721416.0
2023-12-16,727509.0
2023-12-17,713075.0
2023-12-18,731799.0
2023-12-19,721572.0
2023-12-20,748006.0
2023-12-21,747185.0
2023-12-22,746271.0
2023-12-23,741931.0
2023-12-24,729827.0
2023-12-25,740426.0
2023-12-26,722101.0
2023-12-27,735147.0
2023-12-28,722342.0
2023-12-29,714361.0
2023-12-30,715239.0
2023-12-31,717616.0
2024-01-01,749192.0
2024-01-02,765416.0
2024-01-03,728733.0
2024-01-04,751493.0
2024-01-05,744889.0
2024-01-06,742103.0
2024-01-07,741648.0
2024-01-08,790401.0
2024-01-09,782931.0
2024-01-10,791786.0
2024-01-11,783600.0
2024-01-12,722774.0
2024-01-13,722476.0
2024-01-14,705566.0
2024-01-15,718361.0
2024-01-16,742917.0
2024-01-17,736224.0
2024-01-18,709094.0
2024-01-19,711521.0
2024-01-20,712289.0
2024-01-21,710866.0
2024-01-22,679981.0
2024-01-23,690121.0
2024-01-24,690877.0
2024-01-25,687415.0
2024-01-26,717351.0
2024-01-27,722697.0
2024-01-28,721953.0
2024-01-29,745605.0
2024-01-30,736797.0
2024-01-31,733421.0
2024-02-01,735850.0
2024-02-02,740694.0
2024-02-03,737373.0
2024-02-04,730522.0
2024-02-05,731359.0
2024-02-06,734277.0
2024-02-07,756304.0
2024-02-08,776523.0
2024-02-09,805139.0
2024-02-10,815957.0
2024-02-11,824640.0
2024-02-12,852611.0
2024-02-13,855238.0
2024-02-14,884665.0
2024-02-15,884327.0
2024-02-16,888914.0
2024-02-17,880703.0
2024-02-18,888372.0
2024-02-19,882805.0
2024-02-20,891770.0
2024-02-21,884205.0
2024-02-22,878163.0
2024-02-23,868654.0
2024-02-24,882871.0
2024-02-25,885305.0
2024-02-26,931445.0
2024-02-27,973721.0
2024-02-28,1067676.0
2024-02-29,1043600.0
2024-03-01,1061761.0
2024-03-02,1054496.0
2024-03-03,1073877.0
2024-03-04,1157662.0
2024-03-05,1079835.0
2024-03-06,1115232.0
2024-03-07,1127631.0
2024-03-08,1145826.0
2024-03-09,1149094.0
2024-03-10,1158801.0
2024-03-11,1211447.0
2024-03-12,1200630.0
2024-03-13,1217850.0
2024-03-14,1192939.0
2024-03-15,1159787.0
2024-03-16,1092416.0
2024-03-17,1144039.0
2024-03-18,1136814.0
2024-03-19,1041507.0
2024-03-20,1132673.0
2024-03-21,1096646.0
2024-03-22,1068721.0
2024-03-23,1073069.0
2024-03-24,1126788.0
2024-03-25,1167012.0
2024-03-26,1164964.0
2024-03-27,1151141.0
2024-03-28,1174802.0
2024-03-29,1157684.0
2024-03-30,1153381.0
2024-03-31,1181604.0
2024-04-01,1158301.0
2024-04-02,1083729.0
2024-04-03,1090915.0
2024-04-04,1134877.0
2024-04-05,1115823.0
2024-04-06,1133541.0
2024-04-07,1142212.0
2024-04-08,1169562.0
2024-04-09,1132953.0
2024-04-10,1162215.0
2024-04-11,1151314.0
2024-04-12,1118178.0
2024-04-13,1062493.0
2024-04-14,1090811.0
2024-04-15,1059537.0
2024-04-16,1087236.0
2024-04-17,1039923.0
2024-04-18,1083923.0
2024-04-19,1090562.0
2024-04-20,1110132.0
2024-04-21,1110453.0
2024-04-22,1145192.0
2024-04-23,1126415.0
2024-04-24,1098281.0
2024-04-25,1109723.0
2024-04-26,1094315.0
2024-04-27,1088768.0
2024-04-28,1083710.0
2024-04-29,1086742.0
2024-04-30,1040356.0
2024-05-01,989199.0
2024-05-02,1003958.0
2024-05-03,1066731.0
2024-05-04,1084137.0
2024-05-05,1086896.0
2024-05-06,1066551.0
2024-05-07,1053611.0
2024-05-08,1035401.0
2024-05-09,1058827.0
2024-05-10,1020066.0
2024-05-11,1020154.0
2024-05-12,1031701.0
2024-05-13,1056876.0
2024-05-14,1037347.0
2024-05-15,1104839.0
2024-05-16,1087970.0
2024-05-17,1114091.0
2024-05-18,1111549.0
2024-05-19,1100282.0
2024-05-20,1182927.0
2024-05-21,1166039.0
2024-05-22,1152824.0
2024-05-23,1137297.0
2024-05-24,1143948.0
2024-05-25,1156402.0
2024-05-26,1144067.0
2024-05-27,1157498.0
2024-05-28,1148356.0
2024-05-29,1151739.0
2024-05-30,1163382.0
2024-05-31,1148493.0
2024-06-01,1152028.0
2024-06-02,1150575.0
2024-06-03,1218426.0
2024-06-04,1256813.0
2024-06-05,1245072.0
2024-06-06,1266415.0
2024-06-07,1276792.0
2024-06-08,1275914.0
2024-06-09,1277901.0
2024-06-10,1291594.0
2024-06-11,1251974.0
